PROCESS_DATE;PART_I_D;PART_CONSUMPTION
2021-09-12;119581;0.0
2021-09-12;119584;0.0
2021-09-12;119585;0.0
2021-09-12;119708;0.0
2021-09-12;213489;0.0
2021-09-12;111776;0.0
2021-09-13;117907;0.0
2021-09-13;118229;11.0
2021-09-13;112474;48.0
2021-09-13;118566;0.0
2021-09-13;118699;0.0
2021-09-13;119581;1.0
2021-09-13;119584;3.0
2021-09-13;119585;0.0
2021-09-13;119708;4.0
2021-09-13;213489;8.0
2021-09-13;111776;1.0
2021-09-14;117907;2.0
2021-09-14;118229;3.0
2021-09-14;112474;26.0
2021-09-14;118566;1.0
2021-09-14;118699;0.0
2021-09-14;119581;1.0
2021-09-14;119584;0.0
2021-09-14;119585;0.0
2021-09-14;119708;2.0
2021-09-14;213489;12.0
2021-09-14;111776;1.0
2021-09-15;117907;6.0
2021-09-15;118229;6.0
2021-09-15;112474;48.0
2021-09-15;118566;2.0
2021-09-15;118699;0.0
2021-09-15;119581;0.0
2021-09-15;119584;1.0
2021-09-15;119585;1.0
2021-09-15;119708;9.0
2021-09-15;213489;22.0
2021-09-15;111776;0.0
2021-09-16;117907;2.0
2021-09-16;118229;3.0
2021-09-16;112474;48.0
2021-09-16;118566;1.0
2021-09-16;118699;0.0
2021-09-16;119581;2.0
2021-09-16;119584;0.0
2021-09-16;119585;0.0
2021-09-16;119708;0.0
2021-09-16;213489;10.0
2021-09-16;111776;0.0
2021-09-17;117907;2.0
2021-09-17;118229;3.0
2021-09-17;112474;12.0
2021-09-17;118566;1.0
2021-09-17;118699;0.0
2021-09-17;119581;0.0
2021-09-17;119584;2.0
2021-09-17;119585;4.0
2021-09-17;119708;7.0
2021-09-17;213489;6.0
2021-09-17;111776;1.0
2021-09-18;117907;0.0
2021-09-18;118229;0.0
2021-09-18;112474;0.0
2021-09-18;118566;0.0
2021-09-18;118699;0.0
2021-09-18;119581;0.0
2021-09-18;119584;0.0
2021-09-18;119585;0.0
2021-09-18;119708;0.0
2021-09-18;213489;0.0
2021-09-18;111776;0.0
2021-09-19;117907;0.0
2021-09-19;118229;0.0
2021-09-19;112474;0.0
2021-09-19;118566;0.0
2021-09-19;118699;0.0
2021-09-19;119581;0.0
2021-09-19;119584;0.0
2021-09-19;119585;0.0
2021-09-19;119708;0.0
2021-09-19;213489;0.0
2021-09-19;111776;0.0
2021-09-20;117907;2.0
2021-09-20;118229;0.0
2021-09-20;112474;36.0
2021-09-20;118566;0.0
2021-09-20;118699;0.0
2021-09-20;119581;4.0
2021-09-20;119584;0.0
2021-09-20;119585;0.0
2021-09-20;119708;3.0
2021-09-20;213489;0.0
2021-09-20;111776;1.0
2021-09-21;117907;6.0
2021-09-21;118229;0.0
2021-09-21;112474;0.0
2021-09-21;118566;3.0
2021-09-21;118699;0.0
2021-09-21;119581;2.0
2021-09-21;119584;3.0
2021-09-21;119585;1.0
2021-09-21;119708;6.0
2021-09-21;213489;32.0
2021-09-21;111776;0.0
2021-09-22;117907;10.0
2021-09-22;118229;5.0
2021-09-22;112474;60.0
2021-09-22;118566;5.0
2021-09-22;118699;1.0
2021-09-22;119581;2.0
2021-09-22;119584;4.0
2021-09-22;119585;1.0
2021-09-22;119708;12.0
2021-09-22;213489;58.0
2021-09-22;111776;0.0
2021-09-23;117907;2.0
2021-09-23;118229;0.0
2021-09-23;112474;84.0
2021-09-23;118566;0.0
2021-09-23;118699;1.0
2021-09-23;119581;1.0
2021-09-23;119584;0.0
2021-09-23;119585;2.0
2021-09-23;119708;3.0
2021-09-23;213489;11.0
2021-09-23;111776;3.0
2021-09-24;117907;0.0
2021-09-24;118229;1.0
2021-09-24;112474;48.0
2021-09-24;118566;0.0
2021-09-24;118699;0.0
2021-09-24;119581;4.0
2021-09-24;119584;0.0
2021-09-24;119585;0.0
2021-09-24;119708;2.0
2021-09-24;213489;8.0
2021-09-24;111776;1.0
2021-09-25;117907;0.0
2021-09-25;118229;0.0
2021-09-25;112474;0.0
2021-09-25;118566;0.0
2021-09-25;118699;0.0
2021-09-25;119581;0.0
2021-09-25;119584;0.0
2021-09-25;119585;0.0
2021-09-25;119708;0.0
2021-09-25;213489;0.0
2021-09-25;111776;0.0
2021-09-26;117907;0.0
2021-09-26;118229;0.0
2021-09-26;112474;0.0
2021-09-26;118566;0.0
2021-09-26;118699;0.0
2021-09-26;119581;0.0
2021-09-26;119584;0.0
2021-09-26;119585;0.0
2021-09-26;119708;0.0
2021-09-26;213489;0.0
2021-09-26;111776;0.0
2021-09-27;117907;0.0
2021-09-27;118229;0.0
2021-09-27;112474;0.0
2021-09-27;118566;0.0
2021-09-27;118699;0.0
2021-09-27;119581;1.0
2021-09-27;119584;1.0
2021-09-27;119585;0.0
2021-09-27;119708;4.0
2021-09-27;213489;8.0
2021-09-27;111776;0.0
2021-09-28;117907;8.0
2021-09-28;118229;11.0
2021-09-28;112474;48.0
2021-09-28;118566;3.0
2021-09-28;118699;0.0
2021-09-28;119581;4.0
2021-09-28;119584;0.0
2021-09-28;119585;0.0
2021-09-28;119708;5.0
2021-09-28;213489;30.0
2021-09-28;111776;2.0
2021-09-29;117907;4.0
2021-09-29;118229;2.0
2021-09-29;112474;48.0
2021-09-29;118566;0.0
2021-09-29;118699;0.0
2021-09-29;119581;1.0
2021-09-29;119584;3.0
2021-09-29;119585;2.0
2021-09-29;119708;5.0
2021-09-29;213489;20.0
2021-09-29;111776;1.0
2021-09-30;117907;2.0
2021-09-30;118229;0.0
2021-09-30;112474;18.0
2021-09-30;118566;1.0
2021-09-30;118699;0.0
2021-09-30;119581;6.0
2021-09-30;119584;1.0
2021-09-30;119585;3.0
2021-09-30;119708;3.0
2021-09-30;213489;20.0
2021-09-30;111776;11.0
2021-10-01;117907;0.0
2021-10-01;118229;0.0
2021-10-01;112474;72.0
2021-10-01;118566;0.0
2021-10-01;118699;0.0
2021-10-01;119581;0.0
2021-10-01;119584;4.0
2021-10-01;119585;1.0
2021-10-01;119708;1.0
2021-10-01;213489;2.0
2021-10-01;111776;4.0
2021-10-02;117907;0.0
2021-10-02;118229;0.0
2021-10-02;112474;0.0
2021-10-02;118566;0.0
2021-10-02;118699;0.0
2021-10-02;119581;0.0
2021-10-02;119584;0.0
2021-10-02;119585;0.0
2021-10-02;119708;0.0
2021-10-02;213489;0.0
2021-10-02;111776;0.0
2021-10-03;117907;0.0
2021-10-03;118229;0.0
2021-10-03;112474;0.0
2021-10-03;118566;0.0
2021-10-03;118699;0.0
2021-10-03;119581;0.0
2021-10-03;119584;0.0
2021-10-03;119585;0.0
2021-10-03;119708;0.0
2021-10-03;213489;0.0
2021-10-03;111776;0.0
2021-10-04;117907;4.0
2021-10-04;118229;8.0
2021-10-04;112474;24.0
2021-10-04;118566;0.0
2021-10-04;118699;0.0
2021-10-04;119581;0.0
2021-10-04;119584;2.0
2021-10-04;119585;0.0
2021-10-04;119708;5.0
2021-10-04;213489;8.0
2021-10-04;111776;2.0
2021-10-05;117907;12.0
2021-10-05;118229;4.0
2021-10-05;112474;0.0
2021-10-05;118566;1.0
2021-10-05;118699;0.0
2021-10-05;119581;0.0
2021-10-05;119584;2.0
2021-10-05;119585;0.0
2021-10-05;119708;9.0
2021-10-05;213489;14.0
2021-10-05;111776;1.0
2021-10-06;117907;0.0
2021-10-06;118229;3.0
2021-10-06;112474;144.0
2021-10-06;118566;0.0
2021-10-06;118699;0.0
2021-10-06;119581;2.0
2021-10-06;119584;1.0
2021-10-06;119585;2.0
2021-10-06;119708;1.0
2021-10-06;213489;3.0
2021-10-06;111776;0.0
2021-10-07;117907;0.0
2021-10-07;118229;1.0
2021-10-07;112474;48.0
2021-10-07;118566;0.0
2021-10-07;118699;0.0
2021-10-07;119581;0.0
2021-10-07;119584;4.0
2021-10-07;119585;0.0
2021-10-07;119708;4.0
2021-10-07;213489;6.0
2021-10-07;111776;4.0
2021-10-08;117907;0.0
2021-10-08;118229;0.0
2021-10-08;112474;96.0
2021-10-08;118566;0.0
2021-10-08;118699;0.0
2021-10-08;119581;0.0
2021-10-08;119584;2.0
2021-10-08;119585;0.0
2021-10-08;119708;2.0
2021-10-08;213489;4.0
2021-10-08;111776;1.0
2021-10-09;117907;0.0
2021-10-09;118229;0.0
2021-10-09;112474;0.0
2021-10-09;118566;0.0
2021-10-09;118699;0.0
2021-10-09;119581;0.0
2021-10-09;119584;0.0
2021-10-09;119585;0.0
2021-10-09;119708;0.0
2021-10-09;213489;0.0
2021-10-09;111776;0.0
2021-10-10;117907;0.0
2021-10-10;118229;0.0
2021-10-10;112474;0.0
2021-10-10;118566;0.0
2021-10-10;118699;0.0
2021-10-10;119581;0.0
2021-10-10;119584;0.0
2021-10-10;119585;0.0
2021-10-10;119708;0.0
2021-10-10;213489;0.0
2021-10-10;111776;0.0
2021-10-11;117907;4.0
2021-10-11;118229;1.0
2021-10-11;112474;0.0
2021-10-11;118566;2.0
2021-10-11;118699;0.0
2021-10-11;119581;2.0
2021-10-11;119584;0.0
2021-10-11;119585;0.0
2021-10-11;119708;2.0
2021-10-11;213489;20.0
2021-10-11;111776;2.0
2021-10-12;117907;0.0
2021-10-12;118229;0.0
2021-10-12;112474;48.0
2021-10-12;118566;0.0
2021-10-12;118699;0.0
2021-10-12;119581;0.0
2021-10-12;119584;2.0
2021-10-12;119585;2.0
2021-10-12;119708;5.0
2021-10-12;213489;12.0
2021-10-12;111776;1.0
2021-10-13;117907;0.0
2021-10-13;118229;7.0
2021-10-13;112474;48.0
2021-10-13;118566;0.0
2021-10-13;118699;0.0
2021-10-13;119581;2.0
2021-10-13;119584;1.0
2021-10-13;119585;0.0
2021-10-13;119708;1.0
2021-10-13;213489;6.0
2021-10-13;111776;3.0
2021-10-14;117907;26.0
2021-10-14;118229;1.0
2021-10-14;112474;0.0
2021-10-14;118566;0.0
2021-10-14;118699;0.0
2021-10-14;119581;0.0
2021-10-14;119584;4.0
2021-10-14;119585;0.0
2021-10-14;119708;30.0
2021-10-14;213489;110.0
2021-10-14;111776;0.0
2021-10-15;117907;2.0
2021-10-15;118229;0.0
2021-10-15;112474;120.0
2021-10-15;118566;1.0
2021-10-15;118699;0.0
2021-10-15;119581;1.0
2021-10-15;119584;0.0
2021-10-15;119585;0.0
2021-10-15;119708;4.0
2021-10-15;213489;18.0
2021-10-15;111776;0.0
2021-10-16;117907;0.0
2021-10-16;118229;0.0
2021-10-16;112474;0.0
2021-10-16;118566;0.0
2021-10-16;118699;0.0
2021-10-16;119581;0.0
2021-10-16;119584;0.0
2021-10-16;119585;0.0
2021-10-16;119708;0.0
2021-10-16;213489;0.0
2021-10-16;111776;0.0
2021-10-17;117907;0.0
2021-10-17;118229;0.0
2021-10-17;112474;0.0
2021-10-17;118566;0.0
2021-10-17;118699;0.0
2021-10-17;119581;0.0
2021-10-17;119584;0.0
2021-10-17;119585;0.0
2021-10-17;119708;0.0
2021-10-17;213489;0.0
2021-10-17;111776;0.0
2021-10-18;117907;4.0
2021-10-18;118229;2.0
2021-10-18;112474;0.0
2021-10-18;118566;0.0
2021-10-18;118699;0.0
2021-10-18;119581;1.0
2021-10-18;119584;0.0
2021-10-18;119585;2.0
2021-10-18;119708;0.0
2021-10-18;213489;0.0
2021-10-18;111776;2.0
2021-10-19;117907;0.0
2021-10-19;118229;3.0
2021-10-19;112474;0.0
2021-10-19;118566;0.0
2021-10-19;118699;0.0
2021-10-19;119581;0.0
2021-10-19;119584;1.0
2021-10-19;119585;1.0
2021-10-19;119708;1.0
2021-10-19;213489;2.0
2021-10-19;111776;3.0
2021-10-20;117907;0.0
2021-10-20;118229;0.0
2021-10-20;112474;0.0
2021-10-20;118566;0.0
2021-10-20;118699;0.0
2021-10-20;119581;0.0
2021-10-20;119584;1.0
2021-10-20;119585;2.0
2021-10-20;119708;1.0
2021-10-20;213489;0.0
2021-10-20;111776;0.0
2021-10-21;117907;0.0
2021-10-21;118229;1.0
2021-10-21;112474;48.0
2021-10-21;118566;0.0
2021-10-21;118699;0.0
2021-10-21;119581;0.0
2021-10-21;119584;4.0
2021-10-21;119585;0.0
2021-10-21;119708;3.0
2021-10-21;213489;8.0
2021-10-21;111776;1.0
2021-10-22;117907;0.0
2021-10-22;118229;6.0
2021-10-22;112474;0.0
2021-10-22;118566;2.0
2021-10-22;118699;0.0
2021-10-22;119581;0.0
2021-10-22;119584;2.0
2021-10-22;119585;0.0
2021-10-22;119708;3.0
2021-10-22;213489;6.0
2021-10-22;111776;2.0
2021-10-23;117907;0.0
2021-10-23;118229;0.0
2021-10-23;112474;0.0
2021-10-23;118566;0.0
2021-10-23;118699;0.0
2021-10-23;119581;0.0
2021-10-23;119584;0.0
2021-10-23;119585;0.0
2021-10-23;119708;0.0
2021-10-23;213489;0.0
2021-10-23;111776;0.0
2021-10-24;117907;0.0
2021-10-24;118229;0.0
2021-10-24;112474;0.0
2021-10-24;118566;0.0
2021-10-24;118699;0.0
2021-10-24;119581;0.0
2021-10-24;119584;0.0
2021-10-24;119585;0.0
2021-10-24;119708;0.0
2021-10-24;213489;0.0
2021-10-24;111776;0.0
2021-10-25;117907;0.0
2021-10-25;118229;0.0
2021-10-25;112474;0.0
2021-10-25;118566;0.0
2021-10-25;118699;0.0
2021-10-25;119581;0.0
2021-10-25;119584;0.0
2021-10-25;119585;2.0
2021-10-25;119708;3.0
2021-10-25;213489;16.0
2021-10-25;111776;0.0
2021-10-26;117907;2.0
2021-10-26;118229;7.0
2021-10-26;112474;60.0
2021-10-26;118566;1.0
2021-10-26;118699;0.0
2021-10-26;119581;0.0
2021-10-26;119584;1.0
2021-10-26;119585;0.0
2021-10-26;119708;2.0
2021-10-26;213489;14.0
2021-10-26;111776;4.0
2021-10-27;117907;4.0
2021-10-27;118229;1.0
2021-10-27;112474;0.0
2021-10-27;118566;2.0
2021-10-27;118699;0.0
2021-10-27;119581;0.0
2021-10-27;119584;1.0
2021-10-27;119585;0.0
2021-10-27;119708;1.0
2021-10-27;213489;42.0
2021-10-27;111776;8.0
2021-10-28;117907;0.0
2021-10-28;118229;4.0
2021-10-28;112474;0.0
2021-10-28;118566;0.0
2021-10-28;118699;0.0
2021-10-28;119581;2.0
2021-10-28;119584;0.0
2021-10-28;119585;0.0
2021-10-28;119708;2.0
2021-10-28;213489;4.0
2021-10-28;111776;1.0
2021-10-29;117907;14.0
2021-10-29;118229;2.0
2021-10-29;112474;96.0
2021-10-29;118566;7.0
2021-10-29;118699;0.0
2021-10-29;119581;0.0
2021-10-29;119584;0.0
2021-10-29;119585;1.0
2021-10-29;119708;2.0
2021-10-29;213489;60.0
2021-10-29;111776;0.0
2021-10-30;117907;0.0
2021-10-30;118229;0.0
2021-10-30;112474;0.0
2021-10-30;118566;0.0
2021-10-30;118699;0.0
2021-10-30;119581;0.0
2021-10-30;119584;0.0
2021-10-30;119585;0.0
2021-10-30;119708;0.0
2021-10-30;213489;0.0
2021-10-30;111776;0.0
2021-10-31;117907;0.0
2021-10-31;118229;0.0
2021-10-31;112474;0.0
2021-10-31;118566;0.0
2021-10-31;118699;0.0
2021-10-31;119581;0.0
2021-10-31;119584;0.0
2021-10-31;119585;0.0
2021-10-31;119708;0.0
2021-10-31;213489;0.0
2021-10-31;111776;0.0
2021-11-01;117907;0.0
2021-11-01;118229;0.0
2021-11-01;112474;0.0
2021-11-01;118566;0.0
2021-11-01;118699;0.0
2021-11-01;119581;0.0
2021-11-01;119584;0.0
2021-11-01;119585;0.0
2021-11-01;119708;0.0
2021-11-01;213489;0.0
2021-11-01;111776;0.0
2021-11-02;117907;4.0
2021-11-02;118229;9.0
2021-11-02;112474;48.0
2021-11-02;118566;2.0
2021-11-02;118699;0.0
2021-11-02;119581;1.0
2021-11-02;119584;1.0
2021-11-02;119585;2.0
2021-11-02;119708;2.0
2021-11-02;213489;24.0
2021-11-02;111776;0.0
2021-11-03;117907;6.0
2021-11-03;118229;4.0
2021-11-03;112474;61.0
2021-11-03;118566;3.0
2021-11-03;118699;0.0
2021-11-03;119581;1.0
2021-11-03;119584;0.0
2021-11-03;119585;1.0
2021-11-03;119708;7.0
2021-11-03;213489;36.0
2021-11-03;111776;4.0
2021-11-04;117907;10.0
2021-11-04;118229;11.0
2021-11-04;112474;0.0
2021-11-04;118566;0.0
2021-11-04;118699;0.0
2021-11-04;119581;0.0
2021-11-04;119584;1.0
2021-11-04;119585;0.0
2021-11-04;119708;16.0
2021-11-04;213489;20.0
2021-11-04;111776;0.0
2021-11-05;117907;32.0
2021-11-05;118229;1.0
2021-11-05;112474;0.0
2021-11-05;118566;1.0
2021-11-05;118699;0.0
2021-11-05;119581;0.0
2021-11-05;119584;0.0
2021-11-05;119585;1.0
2021-11-05;119708;6.0
2021-11-05;213489;28.0
2021-11-05;111776;0.0
2021-11-06;117907;0.0
2021-11-06;118229;0.0
2021-11-06;112474;0.0
2021-11-06;118566;0.0
2021-11-06;118699;0.0
2021-11-06;119581;0.0
2021-11-06;119584;0.0
2021-11-06;119585;0.0
2021-11-06;119708;0.0
2021-11-06;213489;0.0
2021-11-06;111776;0.0
2021-11-07;117907;0.0
2021-11-07;118229;0.0
2021-11-07;112474;0.0
2021-11-07;118566;0.0
2021-11-07;118699;0.0
2021-11-07;119581;0.0
2021-11-07;119584;0.0
2021-11-07;119585;0.0
2021-11-07;119708;0.0
2021-11-07;213489;0.0
2021-11-07;111776;0.0
2021-11-08;117907;0.0
2021-11-08;118229;4.0
2021-11-08;112474;84.0
2021-11-08;118566;0.0
2021-11-08;118699;0.0
2021-11-08;119581;0.0
2021-11-08;119584;1.0
2021-11-08;119585;0.0
2021-11-08;119708;6.0
2021-11-08;213489;20.0
2021-11-08;111776;0.0
2021-11-09;117907;4.0
2021-11-09;118229;1.0
2021-11-09;112474;60.0
2021-11-09;118566;0.0
2021-11-09;118699;0.0
2021-11-09;119581;1.0
2021-11-09;119584;2.0
2021-11-09;119585;0.0
2021-11-09;119708;1.0
2021-11-09;213489;4.0
2021-11-09;111776;0.0
2021-11-10;117907;0.0
2021-11-10;118229;2.0
2021-11-10;112474;48.0
2021-11-10;118566;0.0
2021-11-10;118699;0.0
2021-11-10;119581;0.0
2021-11-10;119584;0.0
2021-11-10;119585;0.0
2021-11-10;119708;1.0
2021-11-10;213489;0.0
2021-11-10;111776;0.0
2021-11-11;117907;0.0
2021-11-11;118229;0.0
2021-11-11;112474;96.0
2021-11-11;118566;1.0
2021-11-11;118699;0.0
2021-11-11;119581;0.0
2021-11-11;119584;1.0
2021-11-11;119585;0.0
2021-11-11;119708;4.0
2021-11-11;213489;22.0
2021-11-11;111776;1.0
2021-11-12;117907;8.0
2021-11-12;118229;3.0
2021-11-12;112474;0.0
2021-11-12;118566;4.0
2021-11-12;118699;0.0
2021-11-12;119581;0.0
2021-11-12;119584;2.0
2021-11-12;119585;0.0
2021-11-12;119708;1.0
2021-11-12;213489;32.0
2021-11-12;111776;0.0
2021-11-13;117907;0.0
2021-11-13;118229;1.0
2021-11-13;112474;0.0
2021-11-13;118566;0.0
2021-11-13;118699;0.0
2021-11-13;119581;0.0
2021-11-13;119584;0.0
2021-11-13;119585;0.0
2021-11-13;119708;0.0
2021-11-13;213489;0.0
2021-11-13;111776;0.0
2021-11-14;117907;0.0
2021-11-14;118229;0.0
2021-11-14;112474;0.0
2021-11-14;118566;0.0
2021-11-14;118699;0.0
2021-11-14;119581;0.0
2021-11-14;119584;0.0
2021-11-14;119585;0.0
2021-11-14;119708;0.0
2021-11-14;213489;0.0
2021-11-14;111776;0.0
2021-11-15;117907;8.0
2021-11-15;118229;4.0
2021-11-15;112474;96.0
2021-11-15;118566;3.0
2021-11-15;118699;4.0
2021-11-15;119581;0.0
2021-11-15;119584;0.0
2021-11-15;119585;0.0
2021-11-15;119708;3.0
2021-11-15;213489;44.0
2021-11-15;111776;0.0
2021-11-16;117907;0.0
2021-11-16;118229;0.0
2021-11-16;112474;0.0
2021-11-16;118566;4.0
2021-11-16;118699;0.0
2021-11-16;119581;0.0
2021-11-16;119584;2.0
2021-11-16;119585;0.0
2021-11-16;119708;5.0
2021-11-16;213489;12.0
2021-11-16;111776;4.0
2021-11-17;117907;2.0
2021-11-17;118229;2.0
2021-11-17;112474;48.0
2021-11-17;118566;1.0
2021-11-17;118699;0.0
2021-11-17;119581;0.0
2021-11-17;119584;2.0
2021-11-17;119585;0.0
2021-11-17;119708;5.0
2021-11-17;213489;20.0
2021-11-17;111776;4.0
2021-11-18;117907;0.0
2021-11-18;118229;3.0
2021-11-18;112474;120.0
2021-11-18;118566;0.0
2021-11-18;118699;0.0
2021-11-18;119581;0.0
2021-11-18;119584;0.0
2021-11-18;119585;0.0
2021-11-18;119708;7.0
2021-11-18;213489;12.0
2021-11-18;111776;2.0
2021-11-19;117907;0.0
2021-11-19;118229;6.0
2021-11-19;112474;0.0
2021-11-19;118566;0.0
2021-11-19;118699;0.0
2021-11-19;119581;0.0
2021-11-19;119584;0.0
2021-11-19;119585;0.0
2021-11-19;119708;0.0
2021-11-19;213489;0.0
2021-11-19;111776;2.0
2021-11-20;117907;0.0
2021-11-20;118229;0.0
2021-11-20;112474;0.0
2021-11-20;118566;0.0
2021-11-20;118699;0.0
2021-11-20;119581;0.0
2021-11-20;119584;0.0
2021-11-20;119585;0.0
2021-11-20;119708;0.0
2021-11-20;213489;0.0
2021-11-20;111776;0.0
2021-11-21;117907;0.0
2021-11-21;118229;0.0
2021-11-21;112474;0.0
2021-11-21;118566;0.0
2021-11-21;118699;0.0
2021-11-21;119581;0.0
2021-11-21;119584;0.0
2021-11-21;119585;0.0
2021-11-21;119708;0.0
2021-11-21;213489;0.0
2021-11-21;111776;0.0
2021-11-22;117907;0.0
2021-11-22;118229;4.0
2021-11-22;112474;120.0
2021-11-22;118566;0.0
2021-11-22;118699;0.0
2021-11-22;119581;0.0
2021-11-22;119584;2.0
2021-11-22;119585;2.0
2021-11-22;119708;4.0
2021-11-22;213489;6.0
2021-11-22;111776;0.0
2021-11-23;117907;0.0
2021-11-23;118229;0.0
2021-11-23;112474;0.0
2021-11-23;118566;0.0
2021-11-23;118699;0.0
2021-11-23;119581;0.0
2021-11-23;119584;2.0
2021-11-23;119585;0.0
2021-11-23;119708;1.0
2021-11-23;213489;2.0
2021-11-23;111776;0.0
2021-11-24;117907;0.0
2021-11-24;118229;4.0
2021-11-24;112474;0.0
2021-11-24;118566;0.0
2021-11-24;118699;0.0
2021-11-24;119581;4.0
2021-11-24;119584;7.0
2021-11-24;119585;1.0
2021-11-24;119708;7.0
2021-11-24;213489;16.0
2021-11-24;111776;2.0
2021-11-25;117907;0.0
2021-11-25;118229;0.0
2021-11-25;112474;33.0
2021-11-25;118566;0.0
2021-11-25;118699;0.0
2021-11-25;119581;0.0
2021-11-25;119584;0.0
2021-11-25;119585;0.0
2021-11-25;119708;4.0
2021-11-25;213489;6.0
2021-11-25;111776;1.0
2021-11-26;117907;0.0
2021-11-26;118229;4.0
2021-11-26;112474;0.0
2021-11-26;118566;0.0
2021-11-26;118699;0.0
2021-11-26;119581;0.0
2021-11-26;119584;0.0
2021-11-26;119585;1.0
2021-11-26;119708;5.0
2021-11-26;213489;8.0
2021-11-26;111776;1.0
2021-11-27;117907;0.0
2021-11-27;118229;0.0
2021-11-27;112474;0.0
2021-11-27;118566;0.0
2021-11-27;118699;0.0
2021-11-27;119581;0.0
2021-11-27;119584;0.0
2021-11-27;119585;0.0
2021-11-27;119708;0.0
2021-11-27;213489;0.0
2021-11-27;111776;0.0
2021-11-28;117907;0.0
2021-11-28;118229;0.0
2021-11-28;112474;0.0
2021-11-28;118566;0.0
2021-11-28;118699;0.0
2021-11-28;119581;0.0
2021-11-28;119584;0.0
2021-11-28;119585;0.0
2021-11-28;119708;0.0
2021-11-28;213489;0.0
2021-11-28;111776;0.0
2021-11-29;117907;4.0
2021-11-29;118229;0.0
2021-11-29;112474;118.0
2021-11-29;118566;2.0
2021-11-29;118699;1.0
2021-11-29;119581;0.0
2021-11-29;119584;6.0
2021-11-29;119585;0.0
2021-11-29;119708;3.0
2021-11-29;213489;8.0
2021-11-29;111776;3.0
2021-11-30;117907;0.0
2021-11-30;118229;4.0
2021-11-30;112474;36.0
2021-11-30;118566;1.0
2021-11-30;118699;0.0
2021-11-30;119581;0.0
2021-11-30;119584;0.0
2021-11-30;119585;1.0
2021-11-30;119708;7.0
2021-11-30;213489;8.0
2021-11-30;111776;2.0
2021-12-01;117907;0.0
2021-12-01;118229;0.0
2021-12-01;112474;0.0
2021-12-01;118566;0.0
2021-12-01;118699;0.0
2021-12-01;119581;0.0
2021-12-01;119584;0.0
2021-12-01;119585;0.0
2021-12-01;119708;0.0
2021-12-01;213489;2.0
2021-12-01;111776;1.0
2021-12-02;117907;2.0
2021-12-02;118229;2.0
2021-12-02;112474;72.0
2021-12-02;118566;1.0
2021-12-02;118699;0.0
2021-12-02;119581;8.0
2021-12-02;119584;2.0
2021-12-02;119585;2.0
2021-12-02;119708;1.0
2021-12-02;213489;16.0
2021-12-02;111776;2.0
2021-12-03;117907;0.0
2021-12-03;118229;6.0
2021-12-03;112474;72.0
2021-12-03;118566;0.0
2021-12-03;118699;0.0
2021-12-03;119581;0.0
2021-12-03;119584;1.0
2021-12-03;119585;0.0
2021-12-03;119708;0.0
2021-12-03;213489;2.0
2021-12-03;111776;0.0
2021-12-04;117907;0.0
2021-12-04;118229;0.0
2021-12-04;112474;0.0
2021-12-04;118566;0.0
2021-12-04;118699;0.0
2021-12-04;119581;0.0
2021-12-04;119584;0.0
2021-12-04;119585;0.0
2021-12-04;119708;0.0
2021-12-04;213489;0.0
2021-12-04;111776;0.0
2021-12-05;117907;0.0
2021-12-05;118229;0.0
2021-12-05;112474;0.0
2021-12-05;118566;0.0
2021-12-05;118699;0.0
2021-12-05;119581;0.0
2021-12-05;119584;0.0
2021-12-05;119585;0.0
2021-12-05;119708;0.0
2021-12-05;213489;0.0
2021-12-05;111776;0.0
2021-12-06;117907;0.0
2021-12-06;118229;10.0
2021-12-06;112474;0.0
2021-12-06;118566;1.0
2021-12-06;118699;1.0
2021-12-06;119581;0.0
2021-12-06;119584;0.0
2021-12-06;119585;0.0
2021-12-06;119708;11.0
2021-12-06;213489;14.0
2021-12-06;111776;4.0
2021-12-07;117907;2.0
2021-12-07;118229;14.0
2021-12-07;112474;0.0
2021-12-07;118566;0.0
2021-12-07;118699;0.0
2021-12-07;119581;0.0
2021-12-07;119584;1.0
2021-12-07;119585;0.0
2021-12-07;119708;6.0
2021-12-07;213489;22.0
2021-12-07;111776;1.0
2021-12-08;117907;0.0
2021-12-08;118229;2.0
2021-12-08;112474;24.0
2021-12-08;118566;0.0
2021-12-08;118699;0.0
2021-12-08;119581;0.0
2021-12-08;119584;0.0
2021-12-08;119585;0.0
2021-12-08;119708;4.0
2021-12-08;213489;8.0
2021-12-08;111776;1.0
2021-12-09;117907;4.0
2021-12-09;118229;1.0
2021-12-09;112474;0.0
2021-12-09;118566;8.0
2021-12-09;118699;0.0
2021-12-09;119581;0.0
2021-12-09;119584;6.0
2021-12-09;119585;2.0
2021-12-09;119708;1.0
2021-12-09;213489;34.0
2021-12-09;111776;18.0
2021-12-10;117907;0.0
2021-12-10;118229;3.0
2021-12-10;112474;0.0
2021-12-10;118566;1.0
2021-12-10;118699;0.0
2021-12-10;119581;0.0
2021-12-10;119584;0.0
2021-12-10;119585;0.0
2021-12-10;119708;0.0
2021-12-10;213489;2.0
2021-12-10;111776;1.0
2021-12-11;117907;0.0
2021-12-11;118229;0.0
2021-12-11;112474;0.0
2021-12-11;118566;0.0
2021-12-11;118699;0.0
2021-12-11;119581;0.0
2021-12-11;119584;0.0
2021-12-11;119585;0.0
2021-12-11;119708;0.0
2021-12-11;213489;0.0
2021-12-11;111776;0.0
2021-12-12;117907;0.0
